datetime_created,count_retweet,count_favorite,statistic_importance,sentiment,count_follow,count_follower,count_tweet
2020-07-31,0.03786254373095587,0.08202016727500797,0.02974990606648875,0.07585614891117737,0.09914343852795852,0.05229194944445799,0.0972638948724925
2020-08-31,0.03662114885453109,0.03547120276127996,0.053104134752634036,0.04770940634318244,0.05053089633266667,0.029881534842543248,0.04089857314862974
2020-09-30,0.013373208441485162,0.009972248392463738,0.011104338705580979,0.016400108430468963,0.025388245584324266,0.01224540673804236,0.01632409843164665
2020-10-31,0.004401309107324229,0.011890526373874962,0.0077273726394344305,0.012333965844402276,0.016849608706518228,0.010247252612115178,0.014981430675986495
2020-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,0.006771244780498815,0.04268696266990108,0.024269568836295326,0.02873407427487124,0.03936286785045174,0.025920564617154637,0.041306356644393055
2021-01-31,0.08057781288793589,0.04012847953104283,0.00995562422199256,0.03718261498147646,0.042060618846428116,0.01658890576035549,0.035696307328435095
2021-02-28,0.005473422864236543,0.004240589887166069,0.004978302549871146,0.0023945061895726035,0.007089683895861268,0.0013277378837854665,0.0036600855335225425
2021-03-31,0.00880261821464846,0.008828350397450146,0.0010812572790766615,0.00980392156862745,0.010795528011765932,0.0015815115496996632,0.008068110164866294
2021-04-30,0.0049655795056991305,0.005857213365007104,0.0033970364712966944,0.003749887051594833,0.007065766425040336,0.004439582607638441,0.007305453702053587
2021-05-31,0.015404581875634805,0.028652137441013657,0.05193033164817502,0.026339568085298633,0.02694228241929176,0.02200580972215979,0.02509354236370838
2021-06-30,0.043900236993567314,0.04843609327036361,0.04080176706336689,0.043959519291587604,0.050154969576411614,0.030801554383465626,0.043067010132497724
2021-07-31,0.29844261370048525,0.40044222998445034,0.27702564485682046,0.3381223457124785,0.3180534624996511,0.1779390273741181,0.33131009006336887
2021-08-31,0.07860286649362375,0.15491458892791476,0.13622065694622576,0.12961958977139243,0.09807563489325474,0.17953118502999024,0.11489512738929127
2021-09-30,0.07019523755783771,0.09216905254033428,0.06588113593630295,0.07337128399746995,0.0620052946427826,0.055486954900042434,0.06571901820528488
2021-10-31,0.20262950005642705,0.049415418158898446,0.029060842323985446,0.036053130929791274,0.0356015711283461,0.02862158193880315,0.038109212113435924
2021-11-30,0.024320054169958246,0.03559748929168921,0.019622243883256167,0.030721966205837174,0.027915048204015823,0.015072259493331044,0.029742109072765283
2021-12-31,0.16245344769213407,0.18007470936141484,0.11087109305380127,0.16481431282190295,0.12922130469836593,0.10306395860434572,0.1503656311771387
2022-01-31,1.0,1.0,1.0000000000000002,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0
2022-02-28,0.14563818982056204,0.2180260922487904,0.2881374455952823,0.2162284268546128,0.230066808914078,0.22510342235255745,0.22991016008589926
2022-03-31,0.07459654666516194,0.059046198433904545,0.10388454605671274,0.07441040932502033,0.07348534798772406,0.05181148307639695,0.061058950246682446
2022-04-30,0.0388218034081932,0.0293683508639426,0.02942180492448176,0.04978765699828319,0.059413625447151085,0.032043262481467355,0.030886290121452532
2022-05-31,0.09214535605462137,0.10644279800564167,0.1741854365476464,0.1372549019607843,0.11353533583438892,0.07279389483265045,0.10806054399545771
2022-06-30,0.06167475454237671,0.07261200514388808,0.12180121813158067,0.07766332339387368,0.06764160132357089,0.08629551567644307,0.07073001769915954
2022-07-31,0.0719444757927999,0.09441276474211487,0.28011612196781216,0.10079515677238637,0.08603413638486997,0.08710765394085668,0.09181741463380048
2022-08-31,0.10715494865139374,0.12103118282463629,0.11135140409993054,0.10382217403090269,0.09349149733912317,0.0382065014226875,0.10344609583879374
2022-09-30,0.023755783771583345,0.047212330862227994,0.0423870837660119,0.04084214330893647,0.048639786157186615,0.034952119979709734,0.04988001229210388
2022-10-31,0.05445209344317797,0.06830077928125816,0.15703975194412595,0.07025390801481883,0.06805664761485435,0.1663448144362556,0.09185485994311363
2022-11-30,0.04079674980250536,0.04180646864115115,0.05155587581610025,0.04730279208457576,0.04327269239900449,0.06665746822542454,0.05442401666124554
2022-12-31,0.049373659857803856,0.05096472793235702,0.12326146118360556,0.051097858498238,0.04555549689842962,0.08716312598900619,0.05863065878406811
2023-01-31,0.3861866606477824,0.3504465969606031,0.5032810013114876,0.32980934309207555,0.33543168390271383,0.4330204975218045,0.3912900243578093
2023-02-28,0.11787608622051687,0.13875491739492277,0.48652918804278084,0.1497244058913888,0.15065591584669494,0.5249792991034384,0.2180806748497224
