datetime_created,count_retweet,count_favorite,statistic_importance,sentiment,count_follow,count_follower,count_tweet
2020-07-31,0.11702577101816646,0.18293469382836583,0.008637759565567666,0.761002444987775,0.36006269870761864,0.09912386184245355,0.18669530028724887
2020-08-31,0.12040557667934094,0.06575954890367404,0.00564773929361114,0.8539119804400979,0.07239954615702629,0.13377754698214864,0.06403444296292346
2020-09-30,0.02703844528939586,0.04277108382925936,0.006999340854776088,0.9352078239608802,0.04233373305654732,0.07519985881059292,0.04757296594592529
2020-10-31,0.14913392479932402,0.023121717235579074,0.010764458151728303,0.9480440097799512,0.047270174130877134,0.05123122711974685,0.02767128723211674
2020-11-30,0.007182087029995775,0.004260453074604331,0.010434201070397995,0.9938875305623472,0.0003096051324020469,0.13869136973296947,0.003393664636298574
2020-12-31,0.5006337135614701,0.024045136777453974,0.005329660473524432,0.9749388753056235,0.03637750256506385,0.03989528657145005,0.030148963912609072
2021-01-31,0.023658639628221376,0.012658218521658743,0.0022407533551478706,0.9902200488997556,0.012774880018840425,0.00973373328395555,0.0020208100025430817
2021-02-28,0.016899028305872414,0.013995131783285125,0.0014680633002814793,0.9731051344743277,0.014740725877303192,0.04779712478366622,0.02046361882638436
2021-03-31,0.07097591888466413,0.024209401937058898,0.0004005721353709605,0.9627139364303179,0.01778578773046599,0.0036659255595197135,0.0104010897676746
2021-04-30,0.018588931136459652,0.01614757347717574,0.0002371132224355207,0.9749388753056235,0.017357696273696807,0.03571985688964025,0.01544159588691977
2021-05-31,0.038445289395859734,0.03093291141953765,0.007220115901948958,0.9278728606356969,0.054037834187376406,0.1119166784626639,0.043345681908168066
2021-06-30,0.029995775242923534,0.02857698994313124,0.001402683640607779,0.937041564792176,0.04067015571597471,0.025077173782093114,0.025793999914975857
2021-07-31,0.18166455428812842,0.11604684957911465,0.0412431278175416,0.8117359413202934,0.1348165277784401,0.15429460894095318,0.11828337002492928
2021-08-31,0.376425855513308,0.34857273362964725,0.06600236112046236,0.3838630806845966,0.5478206036346321,0.9581227554511411,0.6286835027225087
2021-09-30,0.016476552598225603,0.03768991571589949,0.005354312879488606,0.9431540342298289,0.03881179126011123,0.053716482686492255,0.0476125046677973
2021-10-31,0.016899028305872414,0.024682178084276387,0.0013803704894928173,0.9511002444987775,0.04011660815105209,0.07883522794921004,0.021737573695059326
2021-11-30,0.01309674693705112,0.025826983319301545,0.0037271521925969398,0.9578239608801956,0.021457029632219182,0.03427370398604747,0.014144746993678275
2021-12-31,0.013519222644697931,0.03784192691175674,0.0018417878515436946,0.9486552567237164,0.03425758780185125,0.023685988638173294,0.045507200129114425
2022-01-31,1.0,0.7096270891008681,0.1252710505041428,0.007946210268948706,0.8523370602112285,0.987798386369028,0.8843547993664452
2022-02-28,0.8711449091677228,1.0,0.9999999999999999,0.0,1.0,0.39507479655707023,0.9999999999999999
2022-03-31,0.005914659907055345,0.001651677260803233,0.007503837117192622,0.9816625916870416,0.008992855237957589,0.013822609483932623,0.0024645651984785202
2022-04-30,0.0,0.0,0.00020034822229015144,1.0,0.0,0.0031965334608478843,0.0008186921342842428
2022-05-31,0.017321504013519222,0.06293751146446046,0.0012603083011997933,0.8942542787286064,0.04954122315303481,0.01444134244112343,0.04735613093466398
2022-06-30,0.017743979721166033,0.024945202048230652,0.0017202543374067749,0.9621026894865526,0.02647380663545426,0.026288584548233993,0.025352597673977698
2022-07-31,0.016899028305872414,0.025735068896602407,0.0006601968961369785,0.9462102689486553,0.021759664980834932,0.005018657851996988,0.009945304995050207
2022-08-31,0.03633291085762568,0.07075699452421355,0.000958642234757695,0.9193154034229829,0.060555682519745586,0.014796512825662083,0.05740378568659985
2022-09-30,0.0033798056611744824,0.023737779446238533,0.0,0.9834963325183375,0.01228809564597607,0.0,0.005552988783509207
2022-10-31,0.009716941275876637,0.04790748203080792,0.0011110270050552647,0.9602689486552568,0.04159897111318085,0.04729814411452761,0.04009414028954374
2022-11-30,0.002957329953527672,0.012475204021952551,5.956090556084004e-05,0.9865525672371639,0.00020285739125394837,0.0021755434272800658,0.0
2022-12-31,0.0452049007182087,0.06464663887492249,0.002394115192293722,0.9547677261613692,0.02379961064586785,0.030596916993859007,0.036237715239295476
2023-01-31,0.12209547950992818,0.1462321140965789,0.08157791118081172,0.78239608801956,0.11603075949000258,1.0,0.22174963807429715
2023-02-28,0.03253062948880439,0.059376290501616295,0.0369939447122587,0.8924205378973106,0.08047312359664321,0.5535817210353321,0.1613613598057963
