datetime_created,count_retweet,count_favorite,statistic_importance,sentiment,count_follow,count_follower,count_tweet
2020-07-15,0,2913,0.0,0,204,200,1295
2020-07-15,5,1947,0.0,0,475,354,1831
2020-07-15,0,258,33.0,0,1,33,133
2020-07-16,3,2373,134.0,0,14644,2283995,577886
2020-07-15,0,485,0.0,0,290,40,1672
2020-07-16,0,3939,1.0,0,1473,2701,15586
2020-07-16,0,1947,0.0,0,475,354,1831
2020-07-16,0,1947,0.0,0,475,354,1831
2020-07-16,1,1023,0.0,0,220,120,1380
2020-07-17,0,99206,0.0,0,2083,1400,43469
2020-07-17,0,24587,0.0,0,1428,1099,9252
2020-07-17,0,1426,0.0,0,690,216,1624
2020-07-17,0,48145,0.0,0,1143,342,17602
2020-07-17,0,98072,5.0,0,292,1656,110898
2020-07-17,0,11248,2.0,0,647,1849,9841
2020-07-17,0,30792,0.0,0,1645,439,13607
2020-07-17,0,6616,1.0,0,158,203,81494
2020-07-17,0,15815,1.0,0,445,598,17519
2020-07-17,0,5783,94.0,0,15,1412,1788
2020-07-17,0,186,0.0,0,22,0,206
2020-07-18,0,2572,0.0,0,570,542,609
2020-07-18,0,3879,0.0,0,2182,619,30025
2020-07-18,0,201153,0.0,0,1690,2090,133463
2020-07-18,0,3208,0.0,0,499,469,44744
2020-07-18,0,66161,0.0,0,492,361,65742
2020-07-18,0,461734,3.0,0,1651,5099,223791
2020-07-18,0,35715,5.0,0,333,1885,18212
2020-07-18,0,10150,0.0,0,168,106,13019
2020-07-18,0,40834,0.0,0,937,743,44114
2020-07-19,0,32082,0.0,0,1233,842,21542
2020-07-19,0,16584,0.0,0,564,513,14127
2020-07-19,0,3,5.0,0,27,160,64379
2020-07-18,0,20,0.0,0,15,3,17
2020-07-18,1,2398,5.0,0,257,2077,5221
2020-07-19,0,177,0.0,0,128,45,190
2020-07-20,1,29619,177.0,0,954,164408,217923
2020-07-20,1,29619,177.0,0,954,164408,217923
2020-07-20,0,634,0.0,0,142,63,1394
2020-07-20,3,24587,0.0,0,1428,1099,9252
2020-07-20,0,1824,0.0,0,85,36,457
2020-07-20,0,1464,1.0,0,9215,10911,12354
2020-07-20,0,1464,1.0,0,9215,10911,12354
2020-07-20,0,67634,0.0,0,4811,3906,68218
2020-07-20,0,1395,1.0,0,9040,9593,7681
2020-07-20,0,8355,0.0,0,333,45,2896
2020-07-20,0,2715,0.0,0,308,19,298
2020-07-21,0,29619,177.0,0,954,164408,217923
2020-07-21,0,4583,2.0,0,3685,5979,46030
2020-07-21,0,12939,1.0,0,162,203,7330
2020-07-21,0,1020,0.0,0,193,71,1472
2020-07-22,0,55400,0.0,0,1982,1450,125201
2020-07-22,0,48,0.0,0,194,27,634
2020-07-22,12,9947,88.0,0,344,29378,23691
2020-07-22,0,12485,1.0,0,338,495,76191
2020-07-22,0,12485,1.0,0,338,495,76191
2020-07-22,0,5501,0.0,0,1331,728,7276
2020-07-23,0,634,0.0,0,142,63,1394
2020-07-23,0,38842,1.0,0,605,943,85381
2020-07-23,0,1542,0.0,0,677,209,1077
2020-07-23,0,84841,0.0,0,953,907,33939
2020-07-23,0,10782,1.0,0,138,144,5994
2020-07-23,0,202,0.0,0,499,166,2423
2020-07-24,0,957,83.0,0,90,11715,176672
2020-07-24,0,92628,0.0,0,3184,2936,321736
2020-07-24,26,7905,101.0,0,814,96494,38781
2020-07-25,0,6102,70.0,0,1540,116695,461527
2020-07-25,0,797,0.0,0,111,32,1155
2020-07-25,0,34886,1.0,0,490,639,69861
2020-07-25,0,52489,1.0,0,561,662,9265
2020-07-25,0,341,0.0,0,278,39,222
2020-07-25,0,173968,1.0,0,1004,3284,30479
2020-07-25,0,957,83.0,0,90,11715,176672
2020-07-25,0,31,1.0,0,96,87,4546
2020-07-26,1,5417,185.0,0,2531,412825,456424
2020-07-26,0,396131,2.0,0,3672,3836,322950
2020-07-26,0,1881,0.0,0,315,128,877
2020-07-26,0,1881,0.0,0,315,128,877
2020-07-26,1,33719,1.0,0,3543,3605,43873
2020-07-26,0,688,8.0,0,822,7865,28302
2020-07-26,0,522,50.0,0,97,4519,95531
2020-07-26,0,31901,2.0,0,201,518,3881
2020-07-26,0,5252,0.0,0,80,70,5796
2020-07-26,0,89670,0.0,0,3084,6250,79973
2020-07-27,0,4679,0.0,0,506,258,1680
2020-07-27,0,40268,9.0,0,63,524,44496
2020-07-27,1,21080,1748.0,0,435,727766,299657
2020-07-27,10,1151,388.0,0,164,66905,51336
2020-07-27,0,12035,0.0,0,2586,2270,101171
2020-07-27,0,5001,1.0,0,1559,2422,7383
2020-07-27,1,20895,0.0,0,416,309,14344
2020-07-27,0,5480,1.0,0,144,194,5025
2020-07-27,0,9734,1.0,0,656,752,14036
2020-07-27,0,25226,1.0,0,548,865,10737
2020-07-27,0,92628,0.0,0,3184,2936,321736
2020-07-27,1,9058,0.0,0,396,287,5093
2020-07-28,0,53340,9.0,0,35,342,15373
2020-07-27,3,15619,0.0,0,1050,334,22138
2020-07-28,0,70912,0.0,0,844,430,70275
2020-07-28,0,35763,0.0,0,958,925,54378
2020-07-28,1,4802,0.0,0,719,291,5586
2020-07-28,0,544,0.0,0,211,158,2234
2020-07-28,0,39896,1.0,0,608,644,92232
2020-07-28,0,36434,0.0,0,4853,592,1327
2020-07-28,0,487,4.0,0,28,128,3030
2020-07-28,0,115278,6.0,0,565,3903,16002
2020-07-28,0,2437,0.0,0,2613,471,13040
2020-07-28,4,128784,1.0,0,3437,4643,78145
2020-07-28,0,48285,0.0,0,555,266,39041
2020-07-29,0,25375,1.0,0,3466,3901,59160
2020-07-29,0,16034,1.0,0,1229,1179,64817
2020-07-29,0,37960,0.0,0,481,345,27290
2020-07-30,12,513,57.0,0,361,22614,288000
2020-07-30,0,33329,1.0,0,5614,6525,330576
2020-07-30,0,21121,0.0,0,1822,351,15793
2020-07-30,0,794,0.0,0,5,0,519
2020-07-30,0,1561,0.0,0,168,97,361
2020-07-30,0,759,0.0,0,50,13,1338
2020-07-30,0,7467,1.0,0,488,573,7432
2020-07-30,1,1916,0.0,0,163,59,2349
2020-07-30,0,3805,0.0,0,3048,2939,156794
2020-07-31,1,3581,3.0,0,990,4067,3072
2020-07-31,0,18914,0.0,0,2246,1302,8868
2020-07-31,0,65666,0.0,0,4603,1159,23460
2020-07-31,0,3938,0.0,0,1879,716,4502
2020-07-31,1,80922,0.0,0,823,519,54268
2020-07-31,3,26470,28.0,0,1013,16429,14491
2020-08-01,0,39303,0.0,0,764,837,580
2020-08-01,0,5819,0.0,0,469,399,15196
2020-08-01,0,17949,0.0,0,1073,444,17659
2020-08-01,0,5501,0.0,0,1331,728,7276
2020-08-01,6,4892,0.0,0,418,371,6080
2020-08-01,0,2036,0.0,0,20,13,1064
2020-08-01,0,1077,0.0,0,357,131,2848
2020-08-02,0,1251,0.0,0,5672,5232,39515
2020-08-02,0,20186,1.0,0,3503,3545,30646
2020-08-02,0,3405,1.0,0,17099,17963,19157
2020-08-02,0,34886,1.0,0,490,639,69861
2020-08-02,0,32795,1.0,0,5629,8168,63185
2020-08-02,0,22,93.0,0,91,7649,395
2020-08-02,0,89879,1.0,0,9593,10965,432368
2020-08-02,0,11264,1.0,0,709,1155,4366
2020-08-02,0,492,10.0,0,139,2509,37799
2020-08-02,0,16176,1.0,0,1413,1434,13933
2020-08-03,0,790015,1.0,0,44299,77858,1966013
2020-08-03,0,12775,0.0,0,513,265,11385
2020-08-03,7,1804,3.0,0,1262,5973,8853
2020-08-03,0,11248,2.0,0,647,1849,9841
2020-08-03,0,173968,1.0,0,1004,3284,30479
2020-08-03,0,2780,0.0,0,313,180,4991
2020-08-03,0,71,0.0,0,70,16,22
2020-08-04,0,248483,1.0,0,5311,5572,436567
2020-08-04,0,12701,4.0,0,801,3220,9878
2020-08-04,0,3196,0.0,0,244,99,2224
2020-08-04,0,7945,0.0,0,1068,496,8827
2020-08-05,0,29619,178.0,0,954,164408,217923
2020-08-04,0,170643,1.0,0,2175,2281,133937
2020-08-04,0,155573,0.0,0,1414,1002,185993
2020-08-05,0,196654,0.0,0,765,739,151897
2020-08-05,0,4694,0.0,0,253,59,4914
2020-08-05,0,39996,1.0,0,2444,2430,206575
2020-08-05,0,122102,0.0,0,2414,709,207184
2020-08-05,0,25746,0.0,0,1173,975,158032
2020-08-05,0,10936,1.0,0,112,232,67768
2020-08-05,0,3509,1.0,0,325,616,3859
2020-08-04,0,268424,0.0,0,2988,2781,71074
2020-08-05,0,203849,0.0,0,965,887,156445
2020-08-05,0,32451,1.0,0,4369,5217,163745
2020-08-04,0,128300,0.0,0,1504,1200,148911
2020-08-05,0,150631,0.0,0,823,971,123277
2020-08-05,0,42742,0.0,0,4309,4345,40109
2020-08-05,0,151157,1.0,0,3063,3017,114864
2020-08-05,0,293754,0.0,0,5003,2494,120952
2020-08-05,0,103682,0.0,0,1442,1001,54755
2020-08-06,5,2021,10012.0,0,836,8754835,727470
2020-08-06,0,7861,0.0,0,3291,2942,16811
2020-08-06,0,11360,1.0,0,581,639,27078
2020-08-06,0,40097,1.0,0,967,1011,51871
2020-08-06,2,49240,1.0,0,1373,4501,17890
2020-08-06,0,1025,36.0,0,92,4226,8420
2020-08-06,5,589264,9.0,0,637,6669,37476
2020-08-06,0,5783,94.0,0,15,1412,1788
2020-08-06,0,6256,0.0,0,341,107,8916
2020-08-06,0,129,0.0,0,105,14,171
2020-08-06,1,12,0.0,0,57,0,22
2020-08-07,0,568,5.0,0,1868,9653,208790
2020-08-07,0,63,11.0,0,161,1815,36737
2020-08-07,0,141,0.0,0,49,15,103
2020-08-07,0,28,1.0,0,20,40,350
2020-08-07,0,3,5.0,0,27,160,64379
2020-08-07,0,275,0.0,0,119,18,65
2020-08-07,0,31884,0.0,0,193,80,6365
2020-08-07,0,4101,0.0,0,275,124,1504
2020-08-07,0,273,0.0,0,122,77,609
2020-08-08,0,111409,0.0,0,5000,2820,165098
2020-08-08,0,39650,0.0,0,4342,3005,76444
2020-08-08,0,4321,1.0,0,315,510,9934
2020-08-08,0,957,84.0,0,90,11715,176672
2020-08-09,0,40553,0.0,0,4721,613,32756
2020-08-09,0,452,0.0,0,1751,1384,31801
2020-08-09,0,957,84.0,0,90,11715,176672
2020-08-09,0,23,0.0,0,219,170,28288
2020-08-11,1,6087,2.0,0,197,901,6859
2020-08-11,0,2769,0.0,0,112,38,1292
2020-08-11,0,12285,0.0,0,262,139,12445
2020-08-12,0,16757,1.0,0,344,521,53372
2020-08-12,0,109427,2.0,0,2627,6501,119480
2020-08-12,0,4927,1.0,0,8008,10454,401439
2020-08-12,0,22436,0.0,0,11046,11318,3618
2020-08-12,0,3915,2.0,0,54,109,5855
2020-08-12,0,27279,0.0,0,680,663,30560
2020-08-12,0,587,0.0,0,254,258,36703
2020-08-11,0,4557,1.0,0,293,328,4969
2020-08-12,0,3722,0.0,0,66,13,1401
2020-08-12,0,5453,0.0,0,862,616,1717
2020-08-13,0,6109,1.0,0,1009,1669,9573
2020-08-13,0,12295,10.0,0,465,4926,121521
2020-08-14,0,3736,1.0,0,168,329,1677
2020-08-14,0,38054,1.0,0,1810,2070,31677
2020-08-15,1,24507,0.0,0,516,94,2359
2020-08-15,0,55192,2.0,0,1061,2107,27372
2020-08-16,0,91,0.0,0,120,24,199
2020-08-16,0,795,3.0,0,346,1435,5679
2020-08-16,0,53755,0.0,0,2813,2657,42208
2020-08-16,0,100492,0.0,0,962,464,42580
2020-08-15,0,50296,0.0,0,698,139,50291
2020-08-16,0,5560,1.0,0,295,712,15017
2020-08-16,0,104,0.0,0,99,119,2396
2020-08-16,0,118,0.0,0,70,24,291
2020-08-17,0,161666,0.0,0,1272,832,38448
2020-08-17,0,10228,0.0,0,226,165,22003
2020-08-17,0,5637,0.0,0,599,193,2759
2020-08-17,0,80147,0.0,0,1706,1677,35254
2020-08-17,29,23232,11.0,0,1194,12440,91924
2020-08-18,1,6102,70.0,0,1540,116695,461527
2020-08-18,1,6102,70.0,0,1540,116695,461527
2020-08-18,0,13648,0.0,0,1106,537,8914
2020-08-18,0,34886,1.0,0,490,639,69861
2020-08-18,0,104,0.0,0,99,119,2396
2020-08-18,0,825,0.0,0,151,12,20
2020-08-19,0,510281,0.0,0,4972,3255,562523
2020-08-19,0,9719,0.0,0,1001,795,43459
2020-08-19,0,488825,1.0,0,2784,3292,346471
2020-08-19,0,90109,1.0,0,1228,1740,79506
2020-08-19,0,129666,2.0,0,77,193,119875
2020-08-19,0,299040,1.0,0,13474,15650,682187
2020-08-19,0,43221,1.0,0,1134,2055,232444
2020-08-19,0,472,0.0,0,2785,2479,284811
2020-08-19,0,19654,1.0,0,810,1015,88591
2020-08-19,0,78133,0.0,0,4929,2463,70700
2020-08-19,0,104,0.0,0,99,119,2396
2020-08-19,1,79094,0.0,0,7031,6458,16430
2020-08-19,0,8543,0.0,0,354,216,2822
2020-08-19,0,126486,0.0,0,1447,1653,82169
2020-08-19,0,684,1.0,0,67,128,3529
2020-08-19,0,8938,0.0,0,382,157,5201
2020-08-20,0,3115,0.0,0,76,23,7039
2020-08-19,0,28,0.0,0,151,29,75
2020-08-21,0,795,3.0,0,346,1435,5679
2020-08-21,0,5601,0.0,0,442,371,16737
2020-08-21,0,232652,0.0,0,1632,1258,130753
2020-08-21,0,14,0.0,0,96,41,13
2020-08-22,0,4532,0.0,0,208,130,70964
2020-08-22,0,186577,0.0,0,4969,4211,351410
2020-08-21,0,12317,0.0,0,395,288,54132
2020-08-22,2,23111,0.0,0,809,499,30634
2020-08-22,1,4583,2.0,0,3685,5979,46030
2020-08-22,0,104,0.0,0,99,119,2396
2020-08-21,0,587,0.0,0,254,258,36703
2020-08-23,5,444,1151.0,0,197,268919,177547
2020-08-23,1,6109,1.0,0,1009,1669,9573
2020-08-23,0,1745,1.0,0,2483,2607,10855
2020-08-23,0,104,0.0,0,99,119,2396
2020-08-23,0,587,0.0,0,254,258,36703
2020-08-24,0,1579,1.0,0,6761,8500,24199
2020-08-24,0,1729,5.0,0,1727,10435,15713
2020-08-24,0,795,3.0,0,346,1435,5679
2020-08-24,0,13142,4.0,0,1236,4991,49121
2020-08-24,0,3,5.0,0,27,160,64379
2020-08-24,0,13,3.0,0,202,646,13763
2020-08-25,0,7594,1.0,0,1657,1696,101730
2020-08-25,0,21820,5.0,0,484,2805,77277
2020-08-25,0,31807,1.0,0,550,903,48321
2020-08-26,1,62014,1.0,0,3655,4546,435260
2020-08-26,1,397,56.0,0,815,47606,97991
2020-08-26,0,75,0.0,0,248,169,1672
2020-08-26,0,222,1.0,0,3641,4761,3279
2020-08-27,3,13761,2.0,0,1703,8549,16732
2020-08-27,0,943,0.0,0,866,899,1889
2020-08-27,0,5,1.0,0,161,288,1785
2020-08-27,0,104,0.0,0,99,119,2396
2020-08-28,0,1579,1.0,0,6761,8500,24199
2020-08-28,0,795,3.0,0,346,1435,5679
2020-08-28,2,46,1.0,0,184,261,2084
2020-08-28,0,16487,86.0,0,1301,112941,29731
2020-08-28,0,7377,2.0,0,284,811,10635
2020-08-28,1,842,1.0,0,1267,2126,8557
2020-08-28,1,104,0.0,0,99,119,2396
2020-08-28,6,130,0.0,0,297,501,775
2020-08-29,1,9721,2.0,0,287,782,32777
2020-08-29,0,14363,4.0,0,798,4093,24516
2020-08-29,0,589264,9.0,0,637,6669,37476
2020-08-29,0,104,0.0,0,99,119,2396
2020-08-29,0,8919,0.0,0,314,65,4765
2020-08-29,0,26528,1.0,0,68,83,20326
2020-08-29,0,4486,0.0,0,144,61,2670
2020-08-29,0,272,0.0,0,128,49,393
2020-08-30,0,3650,0.0,0,1139,797,15768
2020-08-30,0,5429,0.0,0,2506,799,28589
2020-08-30,0,46139,1.0,0,1677,1679,23894
2020-08-30,2,1491,0.0,0,938,331,27620
2020-08-30,0,104,0.0,0,99,119,2396
2020-08-30,0,49,0.0,0,1927,743,11547
2020-08-30,0,92241,2.0,0,1409,2967,79763
2020-08-31,5,21080,1754.0,0,435,727766,299657
2020-08-31,3,1441,2.0,0,533,1611,4523
2020-08-31,1,120930,0.0,0,844,585,52365
2020-08-31,0,30384,0.0,0,616,120,32500
2020-08-31,0,104,0.0,0,99,119,2396
2020-08-31,0,2222,3.0,0,1199,2743,17414
2020-09-01,2,689,0.0,0,996,886,4167
2020-09-02,0,795,3.0,0,346,1435,5679
2020-09-02,0,1749,0.0,0,828,375,1000
2020-09-02,0,1676,0.0,0,45,26,844
2020-09-02,0,8212,0.0,0,448,204,17468
2020-09-02,0,2456,6.0,0,776,5584,20286
2020-09-02,0,13,3.0,0,202,646,13763
2020-09-02,5,17963,8.0,0,240,2206,68936
2020-09-02,15,6424,6.0,0,17,108,13044
2020-09-02,0,95,0.0,0,28,9,346
2020-09-01,0,37646,0.0,0,1471,1303,96990
2020-09-02,0,23,0.0,0,219,170,28288
2020-09-03,0,4911,1.0,0,464,598,7222
2020-09-04,0,4916,2.0,0,281,840,85188
2020-09-04,0,26727,0.0,0,1594,573,24751
2020-09-04,0,8576,0.0,0,351,68,6765
2020-09-03,0,9693,0.0,0,145,69,3106
2020-09-04,0,1184,0.0,0,158,115,1597
2020-09-04,0,3,0.0,0,232,37,382
2020-09-04,0,13250,0.0,0,468,406,38749
2020-09-04,0,57310,0.0,0,1404,1307,35168
2020-09-05,0,795,3.0,0,346,1435,5679
2020-09-05,0,50,1.0,0,869,1155,1938
2020-09-05,0,9165,0.0,0,1057,602,9768
2020-09-05,0,3460,0.0,0,320,259,4572
2020-09-05,0,20,0.0,0,94,28,185
2020-09-06,0,9165,0.0,0,1057,602,9768
2020-09-07,0,419,1.0,0,2249,3366,124
2020-09-07,10,25807,0.0,0,758,536,30341
2020-09-07,0,104,0.0,0,99,119,2396
2020-09-08,0,57790,0.0,0,1671,2218,38838
2020-09-08,0,1252,1.0,0,32,37,1034
2020-09-08,0,33344,1.0,0,5002,4184,12737
2020-09-08,0,9,4.0,0,18,74,14
2020-09-09,0,1579,1.0,0,6761,8500,24199
2020-09-09,3,13618,2.0,0,328,665,23230
2020-09-09,6,116758,7.0,0,2290,29352,145790
2020-09-09,0,231,0.0,0,51,5,245
2020-09-10,0,1729,5.0,0,1727,10435,15713
2020-09-10,0,20301,5.0,0,2297,13572,21199
2020-09-10,0,254882,0.0,0,2453,475,187023
2020-09-10,0,98622,0.0,0,1362,836,27012
2020-09-10,0,785,0.0,0,609,209,458
2020-09-11,0,2514,38.0,0,95,3674,16316
2020-09-10,0,17700,1.0,0,385,417,29942
2020-09-11,0,4942,0.0,0,193,104,12323
2020-09-11,0,0,2.0,0,44,114,34088
2020-09-11,0,1414,0.0,0,1901,504,132872
2020-09-12,0,4003,1.0,0,340,392,32093
2020-09-12,0,160441,0.0,0,4640,4346,277411
2020-09-12,0,1395,1.0,0,9040,9593,7681
2020-09-12,0,19440,1.0,0,7105,9126,27828
2020-09-12,0,5,0.0,0,46,4,72
2020-09-13,0,957,86.0,0,90,11715,176672
2020-09-14,0,42431,32.0,0,792,22765,57939
2020-09-14,0,5188,1.0,0,879,1030,11563
2020-09-14,0,10,0.0,0,220,113,4697
2020-09-14,0,12502,1.0,0,382,556,6115
2020-09-14,0,2213,0.0,0,942,321,3715
2020-09-14,1,183,42.0,0,125,5313,21309
2020-09-14,0,529,0.0,0,164,58,844
2020-09-14,8,219,3.0,0,293,973,565
2020-09-15,0,10417,1.0,0,975,1141,9454
2020-09-15,0,4911,1.0,0,464,598,7222
2020-09-16,0,7585,0.384963768115942,0,1492,548,6323
2020-09-17,1,795,3.621134020618556,0,346,1435,5679
2020-09-17,0,46139,1.016419077404222,0,1677,1679,23894
2020-09-17,0,23921,2.1640625,0,128,277,18014
2020-09-17,0,30613,0.352818371607515,0,920,451,8495
2020-09-17,0,8384,0.585585585585585,0,343,276,18508
2020-09-17,2,1374,0.375,0,176,66,653
2020-09-18,0,40553,0.107853403141361,0,4721,613,32756
2020-09-18,0,176780,2.284191829484902,0,1214,2548,140639
2020-09-18,0,16253,0.374429223744292,0,219,82,7008
2020-09-18,0,175173,0.5940409683426441,0,810,635,8711
2020-09-18,0,42896,1.192479856759176,0,2090,2554,137489
2020-09-19,0,1463,0.551489361702127,0,1641,1047,15261
2020-09-19,0,83,13.071428571428571,0,14,183,206
2020-09-20,0,283,0.865671641791044,0,134,116,1060
2020-09-20,0,50401,0.494313210848643,0,2442,1207,36659
2020-09-19,1,1478,0.82777036048064,0,749,620,5836
2020-09-20,0,50477,2.461139896373057,0,193,475,48130
2020-09-21,0,795,3.61340206185567,0,346,1435,5679
2020-09-21,0,33344,1.827264653641207,0,5002,4184,12737
2020-09-21,0,741,110.65625,0,80,8559,8681
2020-09-21,1,22957,0.377725856697819,0,2673,1572,9515
2020-09-21,0,25191,0.980161516853932,0,5468,5191,344
2020-09-22,2,11666,1.732077017615731,0,2773,4811,36864
2020-09-22,0,27615,2.295173961840628,0,891,2045,51897
2020-09-22,1,36566,1.094756790903348,0,1868,1938,26279
2020-09-22,0,657,0.4,0,15,6,145
2020-09-23,0,609,1.212765957446808,0,94,114,547
2020-09-23,0,8543,0.6101694915254231,0,354,216,2822
2020-09-23,0,2130,1.097826086956521,0,92,101,2260
2020-09-24,0,14296,0.922185430463576,0,644,642,22906
2020-09-24,0,412,1.064840182648401,0,1077,1139,6135
2020-09-24,0,59039,1.116303960042811,0,5070,5743,55425
2020-09-23,0,15623,1.98220640569395,0,281,557,13938
2020-09-25,0,1519,0.8220338983050841,0,261,210,1379
2020-09-26,0,6707,0.204244031830238,0,472,119,9640
2020-09-26,0,529,0.331325301204819,0,164,58,844
2020-09-26,0,2489,0.442771084337349,0,664,294,8421
2020-09-27,0,20186,1.083697478991596,0,3503,3545,30646
2020-09-27,0,34886,1.098130841121495,0,490,639,69861
2020-09-27,0,1530,56.13136094674556,0,1166,49932,111755
2020-09-27,0,33585,0.8200455580865601,0,1015,851,42160
2020-09-27,0,357,0.163594470046082,0,434,71,2024
2020-09-28,0,6882,0.375,0,237,98,7196
2020-09-27,0,182,1.514610389610389,0,1504,2400,36532
2020-09-28,0,529,0.331325301204819,0,164,58,844
2020-09-28,0,210,0.6557377049180321,0,306,201,1076
2020-09-28,0,104,0.285714285714285,0,14,4,27
2020-09-29,0,23159,0.763713080168776,0,718,558,40990
2020-09-29,0,195,85.0327868852459,0,61,6258,79261
2020-09-29,0,195,85.0327868852459,0,61,6258,79261
2020-09-29,0,529,0.331325301204819,0,164,58,844
2020-10-02,0,5083,2.467236467236467,0,705,1731,28798
2020-10-02,0,79465,2.335664335664336,0,199,438,94056
2020-10-02,0,259053,1.334615384615384,0,425,500,161516
2020-10-02,0,15,0.8687552921253171,0,1436,1352,549253
2020-10-02,0,121431,0.170965806838632,0,5001,958,202751
2020-10-02,0,162513,1.19047619047619,0,2376,2764,245739
2020-10-02,0,85241,0.486567762630312,0,4981,2577,120430
2020-10-02,0,24664,1.142557651991614,0,507,560,80882
2020-10-02,0,48896,0.91,0,199,203,20799
2020-10-02,0,529,0.331325301204819,0,164,58,844
2020-10-02,0,57279,0.339302544769085,0,1518,521,60586
2020-10-02,0,176277,0.627737226277372,0,2763,1845,81665
2020-10-03,0,23013,0.140703517587939,0,823,210,20074
2020-10-04,0,4532,0.7261146496815281,0,208,130,70964
2020-10-05,0,529,0.325301204819277,0,164,58,844
