datetime_created,count_retweet,count_favorite,statistic_importance,sentiment,count_follow,count_follower,count_tweet
2021-06-21,0,900,0.718446601941747,-1,103,74,444
2021-06-21,0,3048,0.658536585365853,-1,63,47,4371
2021-06-22,0,34150,0.632996632996633,-1,297,188,16554
2021-06-23,0,62,0.978685612788632,-1,561,667,4570
2021-06-23,0,290,0.384615384615384,-1,91,35,32
2021-06-22,0,12602,0.8932038834951451,-1,103,92,9595
2021-06-24,0,72570,5.403361344537816,-1,344,1376,187962
2021-06-25,1,53869,0.8051689860834991,-1,503,405,22709
2021-06-25,3,3384,6.473504273504274,-1,1170,7574,12481
2021-06-25,0,9420,0.261904761904761,-1,123,101,5613
2021-06-26,0,4288,76.21551724137932,-1,116,8841,212236
2021-06-26,0,42892,0.6469248291571751,-1,999,581,107648
2021-06-26,0,53006,8.799196787148594,-1,249,2191,36875
2021-06-26,0,55163,0.474757281553398,-1,1226,561,54712
2021-06-26,0,25151,1.182108626198083,-1,653,805,16019
2021-06-26,0,43882,0.5,-1,970,485,63073
2021-06-26,0,310450,1.441961067051189,-1,2400,3063,207503
2021-06-26,0,45216,0.33104309806371,-1,1601,530,21496
2021-06-26,0,214003,0.836547581410053,-1,4572,4121,128936
2021-06-26,0,11071,0.156432748538011,-1,2302,341,66639
2021-06-26,0,54871,0.450568678915135,-1,1194,552,106170
2021-06-26,0,58613,1.457854406130268,-1,522,758,91866
2021-06-26,0,57794,0.5404339250493091,-1,507,274,42180
2021-06-26,0,25527,0.733455882352941,-1,671,470,28861
2021-06-26,0,53739,0.8671328671328671,-1,715,620,41428
2021-06-26,0,8815,0.21391304347826,-1,1507,642,22419
2021-06-26,0,79073,0.9126637554585152,-1,458,418,11401
2021-06-26,17,113513,1.110781577110956,-1,7559,10678,28710
2021-06-26,0,15005,0.5891089108910891,-1,404,238,13413
2021-06-26,0,127999,3.346153846153846,-1,832,2784,51060
2021-06-26,0,77816,0.085766423357664,-1,2351,342,76285
2021-06-26,0,89319,0.6452702702702701,-1,1645,1076,132573
2021-06-26,16,14156,2.431654676258993,-1,981,2203,37102
2021-06-26,0,14156,2.431654676258993,-1,981,2203,37102
2021-06-26,0,73555,0.508270676691729,-1,1550,1331,49636
2021-06-26,0,14253,0.448087431693989,-1,643,299,12231
2021-06-26,0,6582,2.236842105263158,-1,30,76,6602
2021-06-26,9,10849,0.9421593830334192,-1,778,733,5863
2021-06-27,0,58382,0.221686746987951,-1,602,123,35039
2021-06-27,0,794,0.263157894736842,-1,152,40,327
2021-06-26,0,761,0.7967595901834641,-1,4091,3991,160854
2021-06-27,0,42417,0.97324414715719,-1,598,582,66038
2021-06-27,0,201,0.557692307692307,-1,52,29,94
2021-06-27,1,14156,2.446043165467626,-1,981,2203,37102
2021-06-28,0,3242,123.99227997941328,-1,1980,260928,260975
2021-06-28,0,568,5.488139825218477,-1,1868,9653,208790
2021-06-28,1,29619,179.09392898052693,-1,954,164408,217923
2021-06-28,0,9376,2.375,-1,724,1691,57519
2021-06-28,0,24,25.387096774193548,-1,764,21095,77507
2021-06-28,0,7,12.526717557251908,-1,261,3334,39960
2021-06-28,0,57998,3.7589453860640303,-1,517,1953,285446
2021-06-28,0,12992,1.639130434782608,-1,3643,5261,120313
2021-06-28,0,330,0.7759674134419551,-1,491,381,5150
2021-06-28,0,21428,0.223710515793682,-1,5002,1119,12589
2021-06-28,0,4091,3.925,-1,656,2862,28755
2021-06-28,0,2386,8.014336917562725,-1,589,4653,22314
2021-06-28,0,45,4.131147540983607,-1,64,331,5256
2021-06-28,0,9,29.19823788546256,-1,225,8334,78008
2021-06-28,0,9071,1.23574144486692,-1,267,364,10338
2021-06-28,0,10011,0.384955752212389,-1,226,87,10338
2021-06-28,1,143,120.95,-1,20,2601,5484
2021-06-28,0,66,1.344615384615384,-1,674,1706,29358
2021-06-28,0,16465,0.304166666666666,-1,297,97,16809
2021-06-28,0,2523,0.7085828343313371,-1,515,603,43680
2021-06-28,0,594,7.717741935483871,-1,155,1239,19785
2021-06-28,0,107,0.684311838306063,-1,1040,729,5754
2021-06-28,0,112673,0.6394869445716901,-1,4988,2853,85677
2021-06-29,0,2542,0.176861702127659,-1,752,133,4487
2021-06-29,0,25631,0.187071498530852,-1,1072,200,6489
2021-06-30,0,4503,2.016304347826087,-1,782,1548,11728
2021-06-30,0,94195,0.7605396290050591,-1,1008,725,25122
2021-06-30,0,52847,0.6765353070614121,-1,4991,3449,125489
2021-06-30,1,17963,9.18695652173913,-1,240,2206,68936
2021-06-30,0,16696,0.6581059390048151,-1,623,410,5907
2021-06-30,0,12935,1.12,-1,104,132,5905
2021-07-01,3,3964,18.826946847960446,-1,809,15231,8822
2021-07-01,0,231,16.643356643356643,-1,142,2688,12940
2021-07-01,4,56612,1.055614973262032,-1,1873,2230,60244
2021-07-01,0,4902,8.03921568627451,-1,51,410,4006
2021-07-01,0,44807,0.960144927536231,-1,303,295,20387
2021-07-01,0,4343,0.7288135593220331,-1,236,172,11797
2021-07-02,0,269,0.509920634920634,-1,508,262,2913
2021-07-01,0,5228,1.75,-1,57,91,4914
2021-07-02,0,17802,1.089622641509433,-1,212,231,10928
2021-07-03,0,51,0.401709401709401,-1,117,47,625
2021-07-04,0,18797,0.8235294117647051,-1,456,374,7166
2021-07-04,0,18797,0.8201754385964911,-1,456,374,7166
2021-07-05,0,3601,15.235,-1,396,6293,35758
2021-07-05,0,57482,0.479963570127504,-1,1480,665,13462
2021-07-05,2,65481,1.010719754977029,-1,653,660,14078
2021-07-05,0,13015,0.7832512315270931,-1,203,159,4907
2021-07-06,0,788,6.0,-1,1,6,1374
2021-07-06,0,3136,1.245614035087719,-1,171,213,4062
2021-07-06,0,11970,1.017467248908297,-1,356,357,13444
2021-07-07,1,595,150.39805825242718,-1,618,92946,1598
2021-07-07,0,5898,0.622784810126582,-1,395,246,3237
2021-07-07,0,3035,0.293706293706293,-1,429,126,819
2021-07-07,0,9262,0.7672955974842761,-1,863,811,2537
2021-07-07,1,46115,1.043666234327713,-1,6614,7444,31668
2021-07-08,0,6923,0.337155963302752,-1,872,294,5506
2021-07-08,0,52356,1.222696245733788,-1,1172,1433,50938
2021-07-08,0,482,0.088888888888888,-1,45,8,2538
2021-07-07,0,46115,1.050758075148319,-1,6614,7444,31668
2021-07-08,0,46115,1.046049759930161,-1,6614,7444,31668
2021-07-08,0,1759,0.97457627118644,-1,118,115,738
2021-07-07,0,26040,3.988700564971751,-1,360,1774,5895
2021-07-09,0,37512,0.527443105756358,-1,1499,773,47992
2021-07-09,0,8680,1.6245733788395902,-1,293,476,7144
2021-07-09,0,22088,3.228571428571428,-1,280,904,8520
2021-07-09,0,2431,0.932885906040268,-1,149,139,3246
2021-07-08,0,16799,0.223404255319148,-1,451,164,10780
2021-07-10,0,37503,0.8137254901960781,-1,216,175,64580
2021-07-10,0,33148,1.777609108159392,-1,2830,4839,62788
2021-07-10,0,35935,0.219428177747158,-1,2950,672,90007
2021-07-10,1,1302,0.152941176470588,-1,85,13,366
2021-07-10,6,1193,0.9161073825503352,-1,596,546,2860
2021-07-10,0,1317,0.803370786516853,-1,178,143,7975
2021-07-10,0,16923,0.954545454545454,-1,267,750,23192
2021-07-10,0,4820,0.438095238095238,-1,177,138,9104
2021-07-11,0,40863,0.764957264957264,-1,386,907,19650
2021-07-10,0,5679,0.598388179986568,-1,1516,882,27822
2021-07-10,0,32473,0.439108061749571,-1,596,273,17810
2021-07-11,0,17228,1.125,-1,224,252,197
2021-07-11,0,234,0.286821705426356,-1,129,37,1336
2021-07-11,0,2517,0.1875,-1,1296,243,5997
2021-07-11,1,1057,1.0759493670886071,-1,158,170,937
2021-07-11,0,14245,1.07258064516129,-1,152,154,13273
2021-07-11,0,1962,1.005714285714285,-1,175,176,2308
2021-07-11,0,6582,2.307692307692307,-1,30,76,6602
2021-07-12,1,1579,1.188302217036172,-1,6761,8500,24199
2021-07-12,0,42948,0.2162,-1,4968,1067,69159
2021-07-12,0,2477,1.367788461538461,-1,416,569,17970
2021-07-12,0,7379,1.352788586251621,-1,771,1043,23157
2021-07-12,0,2320,0.8613138686131381,-1,274,236,5120
2021-07-12,11,3418,0.6627565982404691,-1,682,452,3998
2021-07-12,0,6097,0.763819095477386,-1,394,309,4866
2021-07-13,0,1121,0.392617449664429,-1,596,234,2664
2021-07-13,0,56074,14.264367816091951,-1,116,1240,78920
2021-07-13,0,875,1.6,-1,493,758,16810
2021-07-13,0,340,2.032,-1,125,254,7630
2021-07-13,0,33752,8.264285714285714,-1,427,3597,142878
2021-07-13,1,62895,3.382530120481927,-1,318,1137,65388
2021-07-13,0,46115,1.043666234327713,-1,6614,7444,31668
2021-07-12,0,417,0.5447154471544711,-1,123,67,1059
2021-07-13,0,15797,1.446808510638298,-1,58,137,5268
2021-07-14,1,20526,1.6653543307086611,-1,494,965,42529
2021-07-14,0,69,1.604651162790697,-1,213,385,1185
2021-07-15,0,2097,3.366580310880829,-1,765,2681,10952
2021-07-15,0,7702,1.013071895424836,-1,153,155,22573
2021-07-15,0,83950,1.037694013303769,-1,451,468,20581
2021-07-15,0,4,0.0,-1,8,0,55
2021-07-16,0,19373,2.373376623376623,-1,352,1012,25758
2021-07-16,1,318,0.96551724137931,-1,116,112,3550
2021-07-16,3,152939,1.175141242937853,-1,1265,2073,69584
2021-07-16,1,103234,4.472876151484135,-1,1004,5021,107169
2021-07-16,0,91135,1.148407643312102,-1,1966,4632,81645
2021-07-16,0,46680,0.6708333333333331,-1,579,387,20742
2021-07-16,0,46595,0.6060254924681341,-1,1728,1049,64516
2021-07-16,0,7176,0.270690443529949,-1,4607,1211,6010
2021-07-16,0,122463,0.635627530364372,-1,770,497,18822
2021-07-16,0,7955,31.4010989010989,-1,182,5714,9135
2021-07-16,0,16097,0.81025641025641,-1,213,161,16442
2021-07-16,0,10427,0.313953488372093,-1,113,59,3346
2021-07-16,0,10427,0.313953488372093,-1,113,59,3346
2021-07-16,0,12932,2.656160458452722,-1,341,926,6254
2021-07-16,0,231,16.713286713286713,-1,142,2688,12940
2021-07-16,1,8349,0.135135135135135,-1,487,101,2144
2021-07-16,0,8349,0.135135135135135,-1,487,101,2144
2021-07-16,0,6712,0.652120467117394,-1,3254,2122,69052
2021-07-15,0,10088,1.6552462526766591,-1,467,773,7930
2021-07-16,0,48367,1.226107226107226,-1,1522,1535,17452
2021-07-16,0,52153,1.4333333333333331,-1,560,822,48706
2021-07-16,0,8258,1.125456760048721,-1,847,1759,85856
2021-07-16,0,139305,1.022483940042826,-1,1129,1181,90901
2021-07-16,0,4431,1.061728395061728,-1,390,434,11554
2021-07-16,1,36349,0.273809523809523,-1,297,102,12455
2021-07-16,0,42597,0.505681818181818,-1,165,121,8543
2021-07-16,1,16945,0.877094972067039,-1,899,773,13429
2021-07-16,2,33179,1.304347826086956,-1,216,310,21595
2021-07-16,0,40144,0.8877697841726611,-1,695,617,8268
2021-07-16,0,24695,1.086419753086419,-1,809,996,20408
2021-07-17,0,29619,179.3184421534937,-1,954,164408,217923
2021-07-17,1,6102,72.99865047233469,-1,1540,116695,461527
2021-07-17,0,397,2.0,-1,392,871,77215
2021-07-16,1,1190,0.43013468013468,-1,3984,1709,11627
2021-07-17,0,46680,0.6708333333333331,-1,579,387,20742
2021-07-17,0,3301,1.2705882352941171,-1,84,106,7133
2021-07-17,0,59865,1.046052631578947,-1,383,341,37735
2021-07-17,0,122463,0.635627530364372,-1,770,497,18822
2021-07-17,0,25404,0.245931283905967,-1,4977,1224,77413
2021-07-17,2,83058,0.99563953488372,-1,996,1541,214890
2021-07-16,0,10427,0.313953488372093,-1,113,59,3346
2021-07-16,0,10427,0.313953488372093,-1,113,59,3346
2021-07-17,1,1241,1.091554293825408,-1,2794,3529,9443
2021-07-17,0,198960,0.5375,-1,227,156,54300
2021-07-17,33,113140,2.961499493414387,-1,987,2923,42694
2021-07-17,0,280564,3.448275862068965,-1,404,1195,28894
2021-07-17,1,17067,10.317460317460318,-1,63,650,22385
2021-07-17,0,11299,0.60752688172043,-1,374,225,6974
2021-07-17,0,117768,0.784929356357927,-1,709,520,73461
2021-07-17,0,7969,1.939320388349514,-1,428,823,34012
2021-07-17,1,84,0.53125,-1,34,21,10486
2021-07-17,3,80671,4.668103448275862,-1,1074,4880,295111
2021-07-17,6,114674,55.8397212543554,-1,288,16165,149909
2021-07-17,0,191999,0.469267771245323,-1,2783,1455,82141
2021-07-17,0,43280,4.312359550561798,-1,641,2587,48689
2021-07-17,6,42861,1.490640394088669,-1,1044,7337,31320
2021-07-17,0,132327,0.9222116603295312,-1,20242,18420,210311
2021-07-17,0,44808,1.10576923076923,-1,343,403,26029
2021-07-17,0,627,0.9494949494949492,-1,99,94,168
2021-07-17,0,37409,1.292321116928446,-1,1369,1949,78829
2021-07-17,0,34183,1.097430406852248,-1,973,1200,42793
2021-07-17,0,610,0.265306122448979,-1,49,13,376
2021-07-17,0,22134,0.53125,-1,472,289,26881
2021-07-17,0,155689,1.675233644859813,-1,2183,5294,43983
2021-07-17,0,60812,0.431484502446982,-1,1486,676,87807
2021-07-17,0,1575,0.23076923076923,-1,66,28,5972
2021-07-17,0,10156,1.402298850574712,-1,823,1334,65087
2021-07-17,0,301,0.053435114503816,-1,131,7,93
2021-07-17,0,965,0.148351648351648,-1,182,27,591
2021-07-17,3,13811,0.6138613861386131,-1,509,370,10652
2021-07-18,3,25875,177.76314038589487,-1,2980,589503,531893
2021-07-18,0,8745,1.692660550458715,-1,654,1107,82508
2021-07-18,0,15476,0.42079002079002,-1,2417,1010,27603
2021-07-18,0,59178,2.783556524447212,-1,3328,3523,26329
2021-07-18,0,10427,0.313953488372093,-1,113,59,3346
2021-07-18,0,169424,0.631377551020408,-1,997,653,108010
2021-07-18,0,6100,0.970633693972179,-1,1308,1285,8505
2021-07-18,0,1040,1.105590062111801,-1,161,178,2739
2021-07-18,0,42861,1.486247544204322,-1,1044,7337,31320
2021-07-18,0,129713,1.030595813204508,-1,804,887,46875
2021-07-18,0,285052,0.5816077953714981,-1,1408,1021,190542
2021-07-18,0,408,0.053333333333333,-1,300,16,220
2021-07-18,0,93443,0.912280701754385,-1,624,562,9903
2021-07-18,6,187094,1.033226152197213,-1,1092,1151,74147
2021-07-18,0,5635,0.697183098591549,-1,190,124,3610
2021-07-18,0,4843,1.088888888888888,-1,135,147,18293
2021-07-18,1,24695,1.088477366255144,-1,809,996,20408
2021-07-18,0,24695,1.088477366255144,-1,809,996,20408
2021-07-18,0,18357,1.020408163265306,-1,294,300,22835
2021-07-19,1,25875,177.71765879614233,-1,2980,589503,531893
2021-07-19,0,1332,0.734520780322307,-1,1174,858,4258
2021-07-19,0,137089,2.808080808080808,-1,411,1111,112121
2021-07-19,0,23551,2.417883211678832,-1,1094,2664,6578
2021-07-19,0,14055,0.578577699736611,-1,2279,1315,34625
2021-07-19,0,1027,3.090909090909091,-1,174,546,10271
2021-07-19,0,119314,1.192307692307692,-1,207,248,96937
2021-07-19,1,8124,105.24329896907216,-1,511,56716,54571
2021-07-19,0,22037,0.220986796386379,-1,1494,329,7422
2021-07-19,0,2660,0.6645161290322581,-1,156,118,1563
2021-07-19,0,2660,0.6645161290322581,-1,156,118,1563
2021-07-19,0,7653,1.14018691588785,-1,321,366,18058
2021-07-19,0,9,0.5357967667436491,-1,467,241,5679
2021-07-19,2,4309,78.4313880126183,-1,1307,109899,167000
2021-07-19,0,5518,0.6883116883116881,-1,81,78,5376
2021-07-19,0,141839,0.528109028960817,-1,1227,657,70565
2021-07-18,0,207060,0.8641188959660291,-1,607,566,39913
2021-07-19,0,11772,0.7788461538461531,-1,140,125,3399
2021-07-19,0,4794,0.290697674418604,-1,115,34,1380
2021-07-19,9,299,44.31764705882353,-1,98,7527,448
2021-07-20,1,1579,1.189642596644784,-1,6761,8500,24199
2021-07-20,0,69929,2.309760956175298,-1,1197,5671,141151
2021-07-20,14,20126,3.782803117414079,-1,7753,32387,39957
2021-07-20,0,164044,0.5745762711864401,-1,1225,705,19447
2021-07-20,0,10748,1.080996884735202,-1,321,347,11245
2021-07-20,0,6582,2.25,-1,30,76,6602
2021-07-21,0,231337,10.438931297709924,-1,595,5535,85477
2021-07-21,0,44306,0.5321782178217821,-1,932,499,7523
2021-07-21,0,10427,0.325581395348837,-1,113,59,3346
2021-07-21,0,53486,1.383763837638376,-1,585,786,44561
2021-07-21,0,8106,0.203821656050955,-1,483,94,4004
2021-07-21,0,23626,0.8102803738317751,-1,1070,867,75740
2021-07-21,0,207060,0.8598726114649681,-1,607,566,39913
2021-07-21,0,48985,1.130584192439862,-1,708,788,36930
2021-07-21,0,7523,0.597472924187725,-1,554,331,6844
2021-07-21,0,23506,0.922705314009661,-1,63,59,40276
2021-07-22,0,3242,123.89681724845995,-1,1980,260928,260975
2021-07-22,2,27135,43.84728789986092,-1,4025,209371,337482
2021-07-22,36,3971,60.33480453972257,-1,1628,142902,23536
2021-07-22,2,259,33315.91379310345,-1,48,2128504,340320
2021-07-22,44,2160,270.37431048069345,-1,1286,343930,325742
2021-07-22,0,2160,270.37431048069345,-1,1286,343930,325742
2021-07-22,2,2160,270.37431048069345,-1,1286,343930,325742
2021-07-22,1,78730,0.886676551578055,-1,5719,5424,54115
2021-07-22,1,78730,0.886676551578055,-1,5719,5424,54115
2021-07-22,0,39511,1.033039647577092,-1,580,708,24036
2021-07-22,16,35947,110.93065693430655,-1,355,46943,70191
2021-07-22,0,3472,0.341269841269841,-1,126,43,3030
2021-07-22,0,9644,1.791826309067688,-1,793,1391,30218
2021-07-22,0,74,0.7674418604651161,-1,86,67,1201
2021-07-22,0,76409,0.263610315186246,-1,2124,550,45029
2021-07-22,0,35274,2.432068543451652,-1,839,2341,67793
2021-07-22,0,1783,0.356666666666666,-1,600,215,4415
2021-07-22,1,122463,0.640562248995983,-1,770,497,18822
2021-07-22,1,89,0.451737451737451,-1,259,117,426
2021-07-22,0,608,23.727272727272727,-1,11,261,1327
2021-07-22,0,2764,0.6828193832599111,-1,454,310,2338
2021-07-22,15,205,2672.1656184486374,-1,478,1408612,393335
2021-07-22,0,8093,1.151226158038147,-1,734,845,38301
2021-07-22,0,149462,0.249323540780827,-1,2902,832,40915
2021-07-22,0,134918,1.731117824773413,-1,328,574,88769
2021-07-22,0,551,0.139751552795031,-1,322,45,3676
2021-07-22,0,23970,2.242268041237113,-1,209,437,42017
2021-07-22,0,277,0.036175710594315,-1,387,14,150
2021-07-22,0,6335,0.923076923076923,-1,221,204,11168
2021-07-22,0,609,0.544379925342181,-1,5001,3937,563196
2021-07-22,0,76095,0.8692551505546751,-1,1667,1540,86229
2021-07-22,0,38426,0.300401606425702,-1,1265,385,46812
2021-07-22,0,173968,3.2642857142857142,-1,1004,3284,30479
2021-07-22,0,282085,2.105345911949685,-1,1297,2987,118225
2021-07-22,0,62846,1.291666666666666,-1,232,308,37012
2021-07-22,2,373,3.7386363636363633,-1,177,711,3383
2021-07-22,1,207060,0.8598726114649681,-1,607,566,39913
2021-07-22,5,7862,1.112068965517241,-1,1397,1554,7991
2021-07-22,0,3355,0.879518072289156,-1,502,424,12568
2021-07-22,0,29731,0.9467275494672752,-1,720,654,8591
2021-07-22,0,74772,1.597993311036789,-1,1825,3603,48014
2021-07-22,0,2292,0.345029239766081,-1,200,71,1068
2021-07-22,1,2292,0.345029239766081,-1,200,71,1068
2021-07-22,0,6601,0.218571428571428,-1,909,224,9479
2021-07-22,0,508,0.301587301587301,-1,1328,463,28309
2021-07-23,2,1579,1.189962065946892,-1,6761,8500,24199
2021-07-23,0,2160,270.37431048069345,-1,1286,343930,325742
2021-07-23,0,41974,8.177346278317152,-1,1797,13305,74520
2021-07-23,0,4499,1.498901098901099,-1,575,800,10743
2021-07-23,0,286,6.490632318501171,-1,883,5886,54254
2021-07-23,0,122463,0.637096774193548,-1,770,497,18822
2021-07-23,0,111940,2.6368638239339752,-1,916,4078,111608
2021-07-22,0,74579,1.5970873786407762,-1,237,418,94485
2021-07-23,0,16679,4.108782435129741,-1,1168,4803,28117
2021-07-23,4,10417,1.1849173553719,-1,975,1141,9454
2021-07-23,0,274003,2.451193058568329,-1,502,1168,280254
2021-07-23,2,87293,0.393442622950819,-1,5002,1968,70706
2021-07-23,0,549214,0.8702064896755161,-1,1994,1774,140278
2021-07-23,0,163358,0.195121951219512,-1,316,67,2421
2021-07-23,3,8258,1.138517618469015,-1,847,1759,85856
2021-07-23,0,482,0.088888888888888,-1,45,8,2538
2021-07-23,0,51596,0.993067406143344,-1,12126,11640,89187
2021-07-23,0,60812,0.42788074133763,-1,1486,676,87807
2021-07-24,0,2160,270.61829652996846,-1,1286,343930,325742
2021-07-24,2,2160,270.62145110410097,-1,1286,343930,325742
2021-07-24,0,4536,0.489720394736842,-1,3071,1282,6901
2021-07-23,0,21974,2.745864661654135,-1,619,1893,62760
2021-07-24,0,57482,0.477211796246648,-1,1480,665,13462
2021-07-24,0,137,13.583892617449663,-1,149,2024,90
2021-07-24,0,1852,0.363636363636363,-1,150,46,7863
2021-07-25,2,2160,270.8366219415944,-1,1286,343930,325742
2021-07-25,0,27148,4.534653465346534,-1,299,1354,210452
2021-07-25,0,6514,1.020915032679738,-1,2325,2399,42884
2021-07-25,0,2626,0.391148325358851,-1,836,327,3949
2021-07-25,0,666,0.8571428571428571,-1,147,126,1540
2021-07-25,0,169424,0.634177215189873,-1,997,653,108010
2021-07-25,0,150710,0.994983277591973,-1,719,713,132623
2021-07-24,0,40077,1.181179775280898,-1,712,841,76306
2021-07-25,0,131311,0.6497695852534561,-1,1492,1200,50093
2021-07-25,2,92888,1.026315789473684,-1,897,1324,36891
2021-07-25,0,3176,0.157099697885196,-1,1735,413,11720
2021-07-26,6,4147,52.85095613048369,-1,1558,104261,227990
2021-07-26,1,20301,5.542576905929558,-1,2297,13572,21199
2021-07-26,0,6279,0.528688524590163,-1,1268,637,41593
2021-07-26,0,84,0.59375,-1,34,21,10486
2021-07-26,1,84,0.59375,-1,34,21,10486
2021-07-26,0,52227,0.323232323232323,-1,594,192,46818
2021-07-26,1,164187,1.033294079862969,-1,12617,12946,108146
2021-07-26,22,6705,22.964788732394368,-1,157,3534,15788
2021-07-26,0,5661,0.7760252365930591,-1,572,516,6746
2021-07-27,0,344,0.6153846153846151,-1,313,277,153947
2021-07-27,0,12816,0.295698924731182,-1,1051,290,17910
2021-07-27,0,20301,5.544806063308069,-1,2297,13572,21199
2021-07-27,19,29318,2.181571815718157,-1,2378,5427,22904
2021-07-27,0,5360,1.839080459770115,-1,87,160,4692
2021-07-27,1,4847,0.387186629526462,-1,2154,834,8607
2021-07-27,0,31438,0.794929157345264,-1,1488,1228,14012
2021-07-27,83,46115,1.115785752165458,-1,6614,7444,31668
2021-07-27,1,1052,178.72368421052633,-1,330,58091,23256
2021-07-27,0,251,0.101694915254237,-1,51,12,1525
2021-07-27,0,1053,0.984802431610942,-1,329,324,434
2021-07-27,0,2,0.0,-1,44,0,3
2021-07-28,0,3242,123.96457905544148,-1,1980,260928,260975
2021-07-28,0,29619,179.42153493699885,-1,954,164408,217923
2021-07-28,1,569,4.053708439897698,-1,391,1585,4001
2021-07-28,0,184012,2.584673604541154,-1,1033,2781,63646
2021-07-28,2,84,0.53125,-1,34,21,10486
2021-07-28,0,49166,0.443440860215053,-1,2325,1031,29066
2021-07-28,0,10,16.535714285714285,-1,49,119,185
2021-07-29,0,17406,0.7838086476540931,-1,3927,2931,16903
2021-07-29,0,29619,179.42153493699885,-1,954,164408,217923
2021-07-29,0,57343,2.183460076045627,-1,1147,2348,54347
2021-07-29,1,1464,1.172406417112299,-1,9215,10911,12354
2021-07-29,0,16008,1.305343511450381,-1,282,376,23389
2021-07-29,0,231,16.832167832167833,-1,142,2688,12940
2021-07-29,7,16010,443.9764826175869,-1,757,489107,346439
2021-07-29,3,173968,3.274489795918367,-1,1004,3284,30479
2021-07-29,0,20411,0.357256778309409,-1,635,225,27079
2021-07-29,1,104,1.161290322580645,-1,99,119,2396
2021-07-29,0,18661,0.06157739350485,-1,2371,146,6517
2021-07-29,0,26470,25.635036496350367,-1,1013,16429,14491
2021-07-29,0,2293,3.072289156626506,-1,350,1240,19719
2021-07-29,0,653,0.439834024896265,-1,241,106,747
2021-07-29,0,24,0.202830188679245,-1,212,43,153
2021-07-30,1,20301,5.54658938921088,-1,2297,13572,21199
2021-07-30,0,31448,0.365932047750229,-1,4461,1684,61595
2021-07-30,0,73137,0.28032345013477,-1,449,144,11768
2021-07-30,0,319,101.36363636363636,-1,44,4460,622
2021-07-30,0,1429,0.431372549019607,-1,357,154,1168
2021-07-31,0,3346,0.226862838158519,-1,2107,477,27804
2021-07-31,0,9851,0.331373989713446,-1,3153,1342,55187
2021-07-31,0,36367,0.369354838709677,-1,893,389,27523
2021-08-01,0,16943,0.9930533628039152,-1,3662,3550,50379
2021-08-01,0,24106,0.9668874172185432,-1,452,435,25449
2021-08-02,0,18470,1.7561374795417342,-1,1232,2139,76998
2021-08-02,4,20301,5.555753791257805,-1,2297,13572,21199
2021-08-02,0,91382,0.910099889012208,-1,4375,4389,74494
2021-08-02,0,950,0.099236641221374,-1,139,16,4508
2021-08-02,4,182,0.069444444444444,-1,72,5,899
2021-08-02,5,3101,7.847457627118644,-1,190,1630,2391
2021-08-02,11,6705,22.95774647887324,-1,157,3534,15788
2021-08-02,0,86,0.222222222222222,-1,9,2,95
2021-08-02,0,1228,0.229813664596273,-1,161,37,1184
2021-08-03,0,61880,0.427845528455284,-1,984,421,23437
2021-08-03,0,46353,1.180675049636002,-1,1511,1784,64531
2021-08-03,0,20228,0.424320827943078,-1,798,347,16751
2021-08-03,0,21986,0.268426842684268,-1,909,244,17863
2021-08-03,0,131862,1.479031305375073,-1,1658,2567,350694
2021-08-03,0,7952,0.977966101694915,-1,590,577,13633
2021-08-03,8,2646,1.161447168923511,-1,20519,23164,19355
2021-08-02,0,23303,0.557377049180327,-1,244,136,2560
2021-08-03,0,10478,1.017543859649122,-1,419,192,18843
2021-08-03,0,37362,0.8298926507018991,-1,1323,1136,26489
2021-08-03,0,85582,0.861478599221789,-1,1980,1864,61769
2021-08-03,0,109533,0.518248175182481,-1,2106,1051,26194
2021-08-03,0,147,0.8435207823960881,-1,409,345,26841
2021-08-04,0,5268,0.950191570881226,-1,261,248,3812
2021-08-04,0,65325,0.296505073280721,-1,887,263,39089
2021-08-04,0,244043,5.976415094339624,-1,350,1713,94662
2021-08-04,0,4923,0.572519083969465,-1,262,150,966
2021-08-04,0,8492,2.143866409762363,-1,3197,7143,14535
2021-08-04,0,231,16.874125874125873,-1,142,2688,12940
2021-08-04,0,29688,0.7374179431072211,-1,460,340,26722
2021-08-04,0,37278,0.6506717850287901,-1,557,423,35951
2021-08-04,0,112534,0.459396751740139,-1,492,299,114561
2021-08-04,10,6705,23.007042253521128,-1,157,3534,15788
2021-08-03,0,3127,0.125925925925925,-1,135,17,1109
2021-08-05,1,3873,8.112244897959183,-1,98,795,5087
2021-08-05,0,46595,0.607060185185185,-1,1728,1049,64516
2021-08-05,0,3101,0.8823529411764701,-1,391,345,20568
2021-08-05,5,48410,0.6277227722772271,-1,4985,3120,115270
2021-08-05,0,166268,0.6841704718417041,-1,1379,975,92555
2021-08-05,0,25044,0.6583333333333331,-1,272,177,26365
2021-08-05,0,9351,0.93011305241521,-1,956,899,78553
2021-08-05,0,29001,0.8555240793201131,-1,402,348,15631
2021-08-05,1,11689,1.375,-1,424,583,7875
2021-08-05,0,31,0.0,-1,27,0,27
2021-08-05,0,23430,0.6895027624309391,-1,905,624,57822
2021-08-06,0,29619,179.5463917525773,-1,954,164408,217923
2021-08-06,0,143294,0.7562119081106421,-1,2163,1644,165570
2021-08-06,0,1707,0.301724137931034,-1,232,70,1672
