datetime_created,count_retweet,count_favorite,statistic_importance,sentiment,count_follow,count_follower,count_tweet
2020-07-31,0.32615026208503206,0.0458827914904379,0.7871401403907549,0.0,0.06280425808512358,0.1109622972732578,0.06544520652666042
2020-08-31,0.05358182877111241,0.07035514387308063,0.08085056470011379,0.0,0.09114088525424097,0.1246532597105553,0.09473553345293231
2020-09-30,0.0314502038439138,0.011135254646439585,0.001077030942946418,0.0,0.026964652004661104,0.0006007914064678089,0.010851479737949435
2020-10-31,0.12114152591729761,0.12330960631939236,0.21457486788244873,0.0,0.11887154303335656,0.10938515626454275,0.11010443468344153
2020-11-30,0.0,0.0,0.0,0.0,0.022469831334138227,0.010707074754317222,0.00290801385980371
2020-12-31,0.017472335468841003,0.008439534008926294,0.09734450117576697,0.0,0.012141076509221973,0.0650377127555037,0.02265922759312241
2021-01-31,0.013977868375072804,0.025496158066250593,0.0013229246812779352,0.0,0.03307298119194574,0.005315988653402479,0.017084544436244777
2021-02-28,0.019219569015725104,0.0014662439361838066,0.0065219481624144825,0.0,0.0042207542544374765,0.0001886779019859338,0.005775810671552837
2021-03-31,0.03610949330227141,0.05601135241980482,0.00442577723805938,0.0,0.03112165459876217,0.008305470209244669,0.060154558033101706
2021-04-30,0.03843913803145021,0.004481051913424168,0.001544888479142858,0.0,0.014440079683003084,0.002163894514364439,0.0065717108436519275
2021-05-31,0.12055911473500291,0.03139901967042956,0.2072368666172861,0.0,0.059109619336864434,0.07718295684834439,0.07404296037493449
2021-06-30,0.12114152591729761,0.028042118839540185,0.0024907359189490857,0.0,0.040806649101003005,0.003750815930810629,0.020941611581946185
2021-07-31,0.46825859056493885,0.1382197125322313,0.08800466755722992,0.0,0.14592459295879343,0.18464780633496522,0.15500120975247914
2021-08-31,0.7023878858474083,0.18015883334231006,0.30209166823632605,0.0,0.14171632614297855,0.16798662749804563,0.19057456267483106
2021-09-30,0.10425160163075131,0.0749363774757821,0.08871581401294756,0.0,0.09514770996806501,0.11783483722575033,0.09231747991578376
2021-10-31,0.03436225975538731,0.021899844797220742,0.11220005340613824,0.0,0.03252287665893979,0.02535598496262903,0.03348074182557497
2021-11-30,0.039021549213744906,0.00659349230189407,0.06106509417884374,0.0,0.03103720007965672,0.02489602196639367,0.021780709147461996
2021-12-31,0.24694234129295284,0.0527430788234477,0.17579411926776975,0.0,0.07076138542216415,0.18359885464920966,0.10803161505267461
2022-01-31,0.9999999999999999,0.2765258292942788,0.9999999999999999,0.0,0.4915410748004146,1.0,0.707070076726631
2022-02-28,0.38613861386138615,1.0,0.36804504585595565,0.0,0.9999999999999999,0.2066446647308161,0.9999999999999999
2022-03-31,0.010483401281304601,0.004926023357420739,0.012688644605192754,0.0,0.004252958701411543,0.022756525252693453,0.0
2022-04-30,0.0128130460104834,0.006195471062152428,0.0027994923075027197,0.0,0.011602473564421052,0.0017553880526370905,0.00565179166667254
2022-05-31,0.041351193942923706,0.061497667744941704,0.010307110785969308,0.0,0.05207886277553698,0.02094016043795034,0.054131442108094806
2022-06-30,0.022131624927198605,0.01751575207786534,0.013937436365514663,0.0,0.007137885640037095,0.02639217599549236,0.019327532627735983
2022-07-31,0.07920792079207921,0.10558241892087888,0.014352953193549478,0.0,0.07421843421978812,0.019823845750457782,0.08371029887579681
2022-08-31,0.22772277227722773,0.18763424675936533,0.00523206240432343,0.0,0.12579812806722712,0.032779278951443794,0.17607790214124075
2022-09-30,0.008153756552125802,0.007296306444060718,0.006600915850829475,0.0,0.00885129366577962,0.01326115668376389,0.015686818827271444
2022-10-31,0.10425160163075131,0.07524109283153096,0.01103120980668506,0.0,0.055076176661765903,0.06796635946567611,0.08083933852960892
2022-11-30,0.006406523005241701,0.005692468855510061,0.0004626192584282654,0.0,0.00034603349656825606,0.0,0.0031475758519031866
2022-12-31,0.0023296447291788003,0.0011368084233405393,0.009604774245868152,0.0,0.0,0.018948516998076634,0.027848220240617443
2023-01-31,0.48806057076295867,0.2223961297384498,0.09233779336823114,0.0,0.1597705334568056,0.10846580976418668,0.25484084180735467
2023-02-28,0.0739662201514269,0.061678049929943905,0.4903088131491651,0.0,0.12194082400006834,0.40122613672167967,0.2544678899845318
